Rk,Player,Age,Tm,Pos,GP,G,A,PTS,PLUSMINUS,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
303,Victor Hedman,19,TBL,D,74,4,16,20,-3,79,3.9,4,0,0,0,15,1,0,90,4.4,1543,20:51,95,57,0,0,
422,Ian Laperriere,36,PHI,C,82,3,17,20,-1,162,0.8,3,0,0,0,16,0,1,53,5.7,1025,12:30,74,171,28,37,43.1
456,Milan Lucic,21,BOS,LW,50,9,11,20,-7,44,1.7,9,0,0,2,10,1,0,72,12.5,718,14:21,14,136,3,11,21.4
461,Toni Lydman,32,BUF,D,67,4,16,20,10,30,4.9,4,0,0,1,14,2,0,77,5.2,1264,18:52,97,123,0,0,
534,Peter Mueller,21,COL,C,15,9,11,20,4,8,2.8,6,3,0,1,5,6,0,35,25.7,268,17:50,2,15,0,2,0
580,Daniel Paille,25,TOT,LW,76,10,10,20,-3,12,1.5,9,0,1,0,9,0,1,120,8.3,1043,13:43:00,24,79,4,8,33.3
698,Nick Schultz,27,MIN,D,80,1,19,20,-8,43,3.7,0,1,0,0,15,2,2,83,1.2,1677,20:58,158,84,0,0,
771,Brad Stuart,30,DET,D,82,4,16,20,-12,22,4,3,1,0,2,14,2,0,153,2.6,1900,23:10,131,205,1,1,50
789,Henrik Tallinder,31,BUF,D,82,4,16,20,13,32,5.7,4,0,0,0,15,0,1,53,7.5,1690,20:37,94,63,0,0,
74,Dustin Boyd,23,CGY,C,60,8,11,19,5,15,2,8,0,0,2,8,2,1,80,10,734,12:14,34,60,183,184,49.9
86,Rod Brind'Amour,39,CAR,C,80,9,10,19,-29,36,0,7,2,0,2,7,3,0,95,9.5,1017,12:43,31,82,490,348,58.5
134,Braydon Coburn,24,PHI,D,81,5,14,19,-6,54,4.1,4,1,0,0,12,2,0,122,4.1,1712,21:08,109,118,0,0,
233,Colin Fraser,25,CHI,C,70,7,12,19,6,44,1.8,7,0,0,0,12,0,0,92,7.6,672,9:36,27,62,217,228,48.8
258,Tim Gleason,27,CAR,D,61,5,14,19,0,78,3.8,3,1,1,0,8,5,1,76,6.6,1293,21:12,112,142,0,0,
272,Denis Grebeshkov,26,EDM,D,47,6,13,19,-16,26,2.4,5,1,0,0,5,7,1,43,14,1026,21:49,51,38,1,0,100
287,Jeff Halpern,33,TOT,C,71,9,10,19,-14,39,0.7,7,2,0,1,7,3,0,71,12.7,1031,14:32,46,42,291,273,51.6
513,Drew Miller,25,TOT,LW,80,10,9,19,2,12,1.6,8,1,1,3,6,3,0,103,9.7,1010,12:37,51,104,13,29,31
513,Drew Miller,25,DET,LW,66,10,9,19,5,10,2,8,1,1,3,6,3,0,93,10.8,839,12:42,46,97,13,27,32.5
520,Travis Moen,27,MTL,LW,81,8,11,19,-2,57,0.9,5,1,2,0,11,0,0,107,7.5,1214,15:00,51,161,3,9,25
543,Scott Nichol,35,SJS,C,79,4,15,19,0,72,0.5,3,0,1,0,13,1,1,93,4.3,1032,13:04,36,226,504,328,60.6
553,Eric Nystrom,26,CGY,LW,82,11,8,19,0,54,1.5,11,0,0,2,8,0,0,91,12.1,1080,13:11,51,116,127,150,45.8
571,Jed Ortmeyer,31,SJS,RW,76,8,11,19,4,37,1.4,8,0,0,1,9,1,1,131,6.1,875,11:31,31,117,5,13,27.8
580,Daniel Paille,25,BOS,LW,74,10,9,19,-4,12,1.4,9,0,1,0,8,0,1,118,8.5,1022,13:49,23,78,4,8,33.3
668,Mike Rupp,30,PIT,C,81,13,6,19,5,120,2.3,13,0,0,1,6,0,0,87,14.9,732,9:03,16,195,62,79,44
712,Dan Sexton,22,ANA,RW,41,9,10,19,-3,16,1.9,7,2,0,0,9,1,0,93,9.7,553,13:30,12,32,0,1,0
862,Daniel Winnik,24,PHX,C,74,4,15,19,1,12,0.9,4,0,0,1,13,0,2,83,4.8,973,13:09,53,103,50,59,45.9
872,Brandon Yip,24,COL,RW,32,11,8,19,5,22,2.5,7,4,0,2,7,1,0,65,16.9,470,14:41,8,43,0,1,0
34,Matt Beleskey,21,ANA,LW,60,11,7,18,-10,35,1.2,11,0,0,3,7,0,0,123,8.9,839,13:59,23,94,8,12,40
44,Blair Betts,29,PHI,C,63,8,10,18,7,14,1.8,6,1,1,2,10,0,0,63,12.7,795,12:37,63,95,435,420,50.9
108,Chris Campoli,25,OTT,D,67,4,14,18,-3,16,3.5,3,1,0,1,12,2,0,71,5.6,1196,17:51,78,98,0,1,0
147,Joe Corvo,32,TOT,D,52,6,12,18,-10,12,2.4,1,5,0,0,8,4,0,99,6.1,1212,23:18,65,34,0,0,
397,Sergei Kostitsyn,22,MTL,LW,47,7,11,18,4,8,1.8,7,0,0,2,11,0,0,59,11.9,666,14:10,16,26,1,6,14.3
439,Jordan Leopold,29,FLA,D,61,7,11,18,-7,22,3.5,6,1,0,1,10,1,0,69,10.1,1368,22:25,107,59,0,0,
500,Cody McLeod,25,COL,LW,74,7,11,18,-13,138,0.3,7,0,0,1,10,0,1,117,6,957,12:56,28,197,4,9,30.8
525,Ethan Moreau,34,EDM,LW,76,9,9,18,-18,62,0.3,6,0,3,2,7,1,1,143,6.3,1095,14:24,42,96,7,10,41.2
532,Mike Mottau,31,NJD,D,79,2,16,18,4,41,4.9,2,0,0,0,14,2,0,74,2.7,1759,22:16,108,75,0,0,
726,Jim Slater,27,ATL,C,61,11,7,18,1,60,1.7,10,1,0,2,7,0,0,107,10.3,745,12:12,28,105,254,177,58.9
758,Lee Stempniak,26,PHX,RW,18,14,4,18,10,8,3.4,10,4,0,1,4,0,0,48,29.2,277,15:22,5,16,8,6,57.1
865,Wojtek Wolski,23,PHX,LW,18,6,12,18,6,6,2.3,6,0,0,1,11,1,0,39,15.4,324,18:01,3,3,5,8,38.5
40,Niclas Bergfors,22,ATL,RW,27,8,9,17,-3,0,1.7,7,1,0,2,8,1,0,83,9.6,445,16:30,4,4,4,8,33.3
107,Gregory Campbell,26,FLA,C,60,2,15,17,-5,53,0.2,2,0,0,1,15,0,0,84,2.4,924,15:24,72,158,158,183,46.3
121,Jason Chimera,30,WSH,LW,39,7,10,17,6,51,1.7,7,0,0,0,10,0,0,68,10.3,492,12:36,10,50,7,10,41.2
121,Jason Chimera,30,CBJ,LW,39,8,9,17,-7,47,1.4,7,1,0,1,9,0,0,92,8.7,576,14:47,6,28,15,8,65.2
246,Bruno Gervais,25,NYI,D,71,3,14,17,-15,31,2,2,1,0,1,12,1,1,83,3.6,1421,20:01,103,63,0,0,
287,Jeff Halpern,33,TBL,C,55,9,8,17,-13,27,0.8,7,2,0,1,5,3,0,65,13.8,861,15:39,37,33,246,227,52
315,Chris Higgins,26,TOT,C,67,8,9,17,-9,32,0.4,8,0,0,1,8,1,0,165,4.8,1175,17:33,44,128,27,41,39.7
318,Niklas Hjalmarsson,22,CHI,D,77,2,15,17,9,20,4.1,2,0,0,1,14,0,1,62,3.2,1514,19:40,137,59,0,0,
335,Barret Jackman,28,STL,D,66,2,15,17,3,81,4.1,1,0,1,0,15,0,0,73,2.7,1497,22:41,106,70,0,1,0
349,Kim Johnsson,33,TOT,D,60,7,10,17,10,30,5.1,4,3,0,0,9,1,0,94,7.4,1367,22:47,70,43,0,0,
436,Jere Lehtinen,36,DAL,RW,58,4,13,17,-8,8,0.3,2,1,1,0,11,2,0,87,4.6,855,14:45,21,44,2,9,18.2
488,Dean McAmmond,36,NJD,LW,62,8,9,17,-1,40,1.4,6,1,1,2,8,1,0,87,9.2,797,12:51,21,14,253,303,45.5
504,Andrej Meszaros,24,TBL,D,81,6,11,17,-14,50,3,4,2,0,1,6,5,0,145,4.1,1635,20:11,107,111,0,0,
509,Zbynek Michalek,27,PHX,D,72,3,14,17,5,30,4.5,1,2,0,1,10,4,0,104,2.9,1631,22:39,155,80,0,0,
523,Dominic Moore,29,FLA,C,48,8,9,17,-7,35,1.2,5,2,1,0,9,0,0,81,9.9,716,14:55,26,39,258,204,55.8
530,Dave Moss,28,CGY,LW,64,8,9,17,-9,20,0.9,5,3,0,2,8,1,0,133,6,878,13:43,31,79,15,28,34.9
534,Peter Mueller,21,PHX,C,54,4,13,17,-5,8,0.9,3,1,0,1,12,1,0,89,4.5,698,12:55,10,24,18,23,43.9
537,Douglas Murray,29,SJS,D,79,4,13,17,3,66,3.7,3,1,0,1,13,0,0,85,4.7,1607,20:20,99,233,0,0,
643,Marty Reasoner,32,ATL,C,80,4,13,17,-3,24,0.2,4,0,0,0,11,0,2,86,4.7,1000,12:30,49,33,512,494,50.9
649,Robyn Regehr,29,CGY,D,81,2,15,17,2,80,4.4,2,0,0,0,11,3,1,78,2.6,1753,21:38,81,125,0,1,0
692,Luke Schenn,20,TOR,D,79,5,12,17,2,50,3.6,5,0,0,1,12,0,0,101,5,1333,16:53,116,173,0,0,
840,Doug Weight,39,NYI,C,36,1,16,17,-1,8,0.9,1,0,0,0,10,6,0,61,1.6,570,15:51,16,15,69,83,45.4
15,Evgeny Artyukhin,26,TOT,RW,54,9,7,16,-4,72,1.6,9,0,0,0,7,0,0,42,21.4,482,8:56,10,127,1,1,50
60,Dave Bolland,23,CHI,C,39,6,10,16,5,28,1.3,5,1,0,0,9,1,0,52,11.5,677,17:22,19,33,274,281,49.4
63,David Booth,25,FLA,LW,28,8,8,16,-3,23,1.6,8,0,0,1,3,5,0,95,8.4,508,18:08,10,50,2,8,20
137,Erik Cole,31,CAR,LW,40,11,5,16,-9,29,1.4,9,2,0,1,5,0,0,81,13.6,656,16:23,20,94,4,11,26.7
167,Pavol Demitra,35,VAN,C,28,3,13,16,3,0,1.3,2,1,0,0,6,7,0,53,5.7,454,16:13:00,12,18,46,40,53.5
189,Ben Eager,26,CHI,LW,60,7,9,16,9,120,1.9,7,0,0,2,9,0,0,68,10.3,500,8:20,6,51,0,1,0
191,Mark Eaton,32,PIT,D,79,3,13,16,5,26,3.6,3,0,0,1,12,1,0,65,4.6,1561,19:45,133,27,0,0,
202,Steve Eminger,26,ANA,D,63,4,12,16,1,30,3.2,4,0,0,1,10,2,0,45,8.9,1227,19:29:00,99,102,0,0,
292,Scott Hannan,31,COL,D,81,2,14,16,2,40,3.3,2,0,0,0,13,0,1,53,3.8,1776,21:56,144,67,2,0,100
310,Matt Hendricks,28,COL,C,56,9,7,16,1,74,1.7,8,0,1,1,6,0,1,63,14.3,519,9:16,21,92,33,50,39.8
353,David Jones,25,COL,RW,23,10,6,16,1,2,2.1,7,1,2,3,4,2,0,39,25.6,412,17:56,9,29,2,5,28.6
412,Dmitry Kulikov,19,FLA,D,68,3,13,16,-5,32,2.9,2,1,0,0,4,9,0,87,3.4,1220,17:56,90,79,0,0,
482,Shawn Matthias,21,FLA,C,55,7,9,16,-3,10,1.3,7,0,0,2,9,0,0,67,10.4,594,10:48,15,57,119,194,38
579,Samuel Pahlsson,32,CBJ,C,79,3,13,16,-9,32,-0.6,3,0,0,0,10,1,2,93,3.2,1286,16:17,35,151,673,600,52.9
713,Ryan Shannon,26,OTT,RW,66,5,11,16,-12,20,0.4,4,1,0,1,10,1,0,109,4.6,837,12:40,19,36,19,32,37.3
749,Matt Stajan,26,CGY,C,27,3,13,16,-3,2,1.1,3,0,0,2,10,2,1,33,9.1,518,19:11,12,23,202,189,51.7
756,David Steckel,27,WSH,C,79,5,11,16,4,19,0.1,4,1,0,1,11,0,0,90,5.6,980,12:24,37,115,628,431,59.3
805,Jordin Tootoo,26,NSH,RW,51,6,10,16,2,40,1.5,6,0,0,1,10,0,0,101,5.9,553,10:50,7,72,2,6,25
822,Marc-Edouard Vlasic,22,SJS,D,64,3,13,16,21,33,4.8,2,1,0,0,12,1,0,74,4.1,1414,22:05,104,52,0,0,
49,Jason Blake,36,ANA,C,26,6,9,15,-6,10,1.3,2,4,0,0,8,1,0,69,8.7,417,16:02,4,34,12,16,42.9
72,Johnny Boychuk,26,BOS,D,51,5,10,15,10,43,4.4,5,0,0,0,6,3,1,96,5.2,901,17:39,56,91,0,0,
84,Eric Brewer,30,STL,D,59,8,7,15,-17,46,2.6,8,0,0,0,4,3,0,84,9.5,1265,21:27,98,76,0,0,
126,Chris Clark,33,WSH,RW,38,4,11,15,-4,27,0.8,4,0,0,1,7,4,0,59,6.8,443,11:39,12,36,3,7,30
144,Craig Conroy,38,CGY,C,63,3,12,15,-6,25,0.3,3,0,0,1,12,0,0,52,5.8,855,13:34,41,43,453,426,51.5
152,B.J. Crombeen,24,STL,RW,79,7,8,15,-5,168,0.5,6,0,1,1,7,0,1,120,5.8,1033,13:05,31,82,18,33,35.3
193,Andrew Ebbett,27,TOT,C,61,9,6,15,-8,8,1,7,2,0,2,3,3,0,72,12.5,775,12:42:00,30,43,274,279,49.5
251,Matt Gilroy,25,NYR,D,69,4,11,15,0,23,3.4,4,0,0,1,8,3,0,82,4.9,1126,16:19:00,77,57,1,0,100
281,Carl Gunnarsson,23,TOR,D,43,3,12,15,8,10,3.3,3,0,0,0,9,2,1,45,6.7,922,21:26,77,46,0,1,0
293,Jannik Hansen,23,VAN,LW,47,9,6,15,-5,18,1.2,8,0,1,3,6,0,0,67,13.4,580,12:20,11,48,6,8,42.9
351,Olli Jokinen,31,NYR,C,26,4,11,15,1,22,1.4,3,1,0,1,6,5,0,74,5.4,429,16:29,20,53,116,118,49.6
362,Patrick Kaleta,23,BUF,RW,55,10,5,15,2,89,1.8,8,0,2,4,5,0,0,64,15.6,558,10:09,36,148,0,2,0
384,Chuck Kobasew,27,TOT,RW,49,9,6,15,-11,18,1.1,7,2,0,2,6,0,0,71,12.7,682,13:55,34,58,2,6,25
507,Freddy Meyer,29,NYI,D,64,4,11,15,-2,40,2.7,4,0,0,0,11,0,0,56,7.1,1073,16:46,87,178,0,0,
548,Matt Niskanen,23,DAL,D,74,3,12,15,-15,18,1.7,3,0,0,2,6,6,0,110,2.7,1351,18:16,70,113,0,0,
556,Sean O'Donnell,38,LAK,D,78,3,12,15,14,70,4.6,3,0,0,1,12,0,0,44,6.8,1462,18:44,98,87,0,1,0
603,Toby Petersen,31,DAL,C,78,9,6,15,3,6,1.1,8,0,1,0,6,0,0,110,8.2,852,10:55,43,93,76,95,44.4
608,Alexandre Picard,24,TOT,D,54,4,11,15,0,26,3.1,3,1,0,1,7,4,0,71,5.6,993,18:23,77,70,0,0,
608,Alexandre Picard,24,OTT,D,45,4,11,15,-2,20,2.8,3,1,0,1,7,4,0,64,6.3,857,19:03,62,55,0,0,
621,Brian Pothier,32,TOT,D,61,5,10,15,4,21,2.6,4,1,0,2,7,3,0,81,6.2,1160,19:01,107,85,0,0,
627,Darroll Powe,24,PHI,C,63,9,6,15,0,54,1.4,9,0,0,0,6,0,0,103,8.7,761,12:05,40,183,95,115,45.2
635,Teddy Purcell,24,TOT,RW,60,6,9,15,-9,10,0.5,4,2,0,1,8,1,0,101,5.9,772,12:52,8,39,2,2,50
658,Craig Rivet,35,BUF,D,78,1,14,15,-6,100,3,1,0,0,0,8,6,0,63,1.6,1421,18:13,55,60,0,0,
833,Tom Wandell,23,DAL,C,50,5,10,15,2,14,1,5,0,0,3,8,1,1,85,5.9,694,13:52,40,44,214,272,44
853,Jason Williams,29,DET,C,44,6,9,15,-7,8,1,3,3,0,1,6,3,0,96,6.3,595,13:32,5,33,30,30,50
857,Colin Wilson,20,NSH,C,35,8,7,15,-2,7,1.5,7,1,0,3,5,2,0,58,13.8,531,15:10,11,21,62,62,50
875,Greg Zanon,29,MIN,D,81,2,13,15,-10,36,3.2,2,0,0,0,13,0,0,59,3.4,1812,22:22,196,183,0,1,0
26,Cam Barker,23,CHI,D,51,4,10,14,7,58,3.1,1,3,0,1,7,3,0,74,5.4,668,13:06,33,59,0,0,
31,Steve Begin,31,BOS,C,77,5,9,14,-7,53,0.3,4,0,1,2,8,0,1,110,4.5,988,12:50,31,182,366,315,53.7
119,Jonathan Cheechoo,29,OTT,RW,61,5,9,14,-13,20,0.3,5,0,0,0,9,0,0,117,4.3,729,11:57,18,77,4,6,40
173,Derek Dorsett,23,CBJ,RW,51,4,10,14,6,105,1.2,4,0,0,0,9,1,0,57,7,555,10:53,24,102,9,24,27.3
193,Andrew Ebbett,27,MIN,C,49,8,6,14,-8,6,1,6,2,0,2,3,3,0,57,14,642,13:06:00,23,32,232,232,50
315,Chris Higgins,26,NYR,C,55,6,8,14,-9,32,0.2,6,0,0,1,7,1,0,137,4.4,985,17:55,40,111,26,37,41.3
319,Shane Hnidy,34,MIN,D,70,2,12,14,-6,66,2.4,2,0,0,0,9,2,1,49,4.1,948,13:32,59,36,0,0,
328,Matt Hunwick,24,BOS,D,76,6,8,14,-16,32,3,4,1,1,1,8,0,0,60,10,1365,17:58,63,64,0,1,0
349,Kim Johnsson,33,MIN,D,52,6,8,14,3,26,3.9,3,3,0,0,7,1,0,84,7.1,1236,23:46,64,31,0,0,
384,Chuck Kobasew,27,MIN,RW,42,9,5,14,-9,16,1.2,7,2,0,2,5,0,0,58,15.5,581,13:50,29,50,2,6,25
405,Kamil Kreps,25,FLA,C,76,5,9,14,-7,18,0.1,4,1,0,1,8,0,1,83,6,966,12:42,50,80,382,355,51.8
423,Maxim Lapierre,24,MTL,C,76,7,7,14,-14,61,0.2,7,0,0,1,7,0,0,101,6.9,933,12:16,36,164,208,217,48.9
450,Enver Lisin,23,NYR,RW,57,6,8,14,-1,18,1.1,6,0,0,0,7,1,0,91,6.6,637,11:11,12,56,2,1,66.7
460,Joffrey Lupul,26,ANA,C,23,10,4,14,3,18,2.1,10,0,0,0,2,1,1,66,15.2,367,15:58,10,31,1,4,20
467,Adam Mair,30,BUF,C,69,6,8,14,-2,73,1,6,0,0,0,7,1,0,67,9,637,9:14,13,93,92,84,52.3
486,Jamal Mayers,35,TOT,RW,71,3,11,14,-3,131,0.6,3,0,0,1,11,0,0,75,4,640,9:01,30,66,211,163,56.4
577,Max Pacioretty,21,MTL,LW,52,3,11,14,-5,20,0.6,3,0,0,0,8,3,0,74,4.1,661,12:43,25,68,1,6,14.3
626,Marc Pouliot,24,EDM,C,35,7,7,14,-4,21,1.3,6,1,0,1,7,0,0,60,11.7,448,12:48,3,31,97,124,43.9
634,Brandon Prust,25,TOT,LW,69,5,9,14,9,163,1.6,5,0,0,3,9,0,0,44,11.4,524,7:36,15,71,13,18,41.9
646,Wade Redden,32,NYR,D,75,2,12,14,8,27,4,2,0,0,0,11,1,0,66,3,1314,17:31,75,88,1,0,100
678,Bryce Salvador,33,NJD,D,79,4,10,14,8,57,4.7,4,0,0,2,9,0,1,47,8.5,1490,18:52,109,95,0,0,
685,Miroslav Satan,35,BOS,LW,38,9,5,14,8,12,1.9,9,0,0,1,5,0,0,59,15.3,599,15:46,4,8,15,11,57.7
750,Viktor Stalberg,24,TOR,LW,40,9,5,14,-13,30,0.8,9,0,0,0,3,2,0,117,7.7,584,14:37,18,64,3,6,33.3
790,Jeff Tambellini,25,NYI,LW,36,7,7,14,-8,14,1.2,4,3,0,0,4,3,0,55,12.7,413,11:28,12,47,0,4,0
823,Anton Volchenkov,27,OTT,D,64,4,10,14,2,38,3.6,4,0,0,0,9,0,1,69,5.8,1324,20:41,171,152,0,0,
6,Bryan Allen,29,FLA,D,74,4,9,13,-8,99,2.6,3,0,1,2,8,0,1,78,5.1,1418,19:10,137,120,0,0,
53,Brandon Bochenski,27,TBL,RW,28,4,9,13,-1,2,1.2,3,1,0,0,6,3,0,43,9.3,344,12:16,10,18,2,3,40
201,Matt Ellis,28,BUF,LW,72,3,10,13,-1,12,0.6,3,0,0,1,10,0,0,112,2.7,652,9:03:00,20,33,141,141,50
207,Jonathan Ericsson,25,DET,D,62,4,9,13,-15,44,1.9,3,0,1,1,9,0,0,55,7.3,1036,16:42,47,93,0,0,
305,Jan Hejda,31,CBJ,D,62,3,10,13,-14,36,1.9,2,1,0,0,10,0,0,63,4.8,1280,20:39,133,111,1,1,50
458,Mike Lundin,25,TBL,D,49,3,10,13,-4,18,2.5,3,0,0,0,9,1,0,42,7.1,1075,21:57,81,20,0,0,
496,Jamie McGinn,21,SJS,LW,59,10,3,13,-3,38,1.2,10,0,0,2,3,0,0,76,13.2,590,10:00,18,89,7,9,43.8
550,Petteri Nokelainen,24,TOT,C,67,5,8,13,-9,27,0.1,5,0,0,0,5,2,1,88,5.7,823,12:17,33,80,200,244,45
563,Johnny Oduya,28,TOT,D,67,3,10,13,8,30,4,3,0,0,0,9,1,0,68,4.4,1424,21:16,124,62,0,0,
564,Mattias Ohlund,33,TBL,D,67,0,13,13,-8,59,2.3,0,0,0,0,12,1,0,71,0,1529,22:49,114,106,0,0,
725,Karlis Skrastins,35,DAL,D,79,2,11,13,-4,24,2.4,2,0,0,1,11,0,0,53,3.8,1546,19:34,156,52,0,0,
733,Jerred Smithson,30,NSH,C,69,9,4,13,-4,54,0.6,7,0,2,1,4,0,0,54,16.7,964,13:58,41,84,301,247,54.9
738,Sheldon Souray,33,EDM,D,37,4,9,13,-19,65,1.1,4,0,0,0,5,4,0,113,3.5,837,22:37,31,50,0,0,
766,Zack Stortini,24,EDM,RW,77,4,9,13,3,155,0.7,3,1,0,1,9,0,0,46,8.7,715,9:17,30,144,87,96,47.5
781,Andy Sutton,34,TOT,D,72,5,8,13,-10,107,2.4,5,0,0,0,8,0,0,77,6.5,1470,20:25,204,197,0,0,
796,Chris Thorburn,26,ATL,C,76,4,9,13,6,89,0.6,1,0,3,0,9,0,0,63,6.3,759,9:59,37,103,16,13,55.2
821,Lubomir Visnovsky,33,ANA,D,16,5,8,13,-6,4,1.8,4,1,0,1,3,5,0,53,9.4,416,26:00:00,23,5,0,0,
834,Aaron Ward,37,TOT,D,77,1,12,13,-15,62,1.5,1,0,0,0,10,0,2,41,2.4,1332,17:18,143,172,0,0,
861,Jesse Winchester,26,OTT,C,52,2,11,13,-1,22,0.7,1,0,1,0,10,1,0,77,2.6,521,10:01,19,89,206,167,55.2
4,Andrew Alberts,28,TOT,D,76,3,9,12,6,87,3.1,3,0,0,0,9,0,0,50,6,1169,15:23,88,216,0,1,0
115,Brett Carson,24,CAR,D,54,2,10,12,5,12,2.8,2,0,0,0,8,2,0,42,4.8,938,17:22,89,77,0,0,
122,Kyle Chipchura,23,TOT,C,74,6,6,12,-12,72,-0.1,5,0,1,1,5,0,1,54,11.1,850,11:29,28,63,378,398,48.7
122,Kyle Chipchura,23,ANA,C,55,6,6,12,-2,56,0.6,5,0,1,1,5,0,1,43,14,686,12:29,25,55,321,349,47.9
147,Joe Corvo,32,CAR,D,34,4,8,12,-6,10,2,0,4,0,0,6,2,0,76,5.3,857,1:13,41,19,0,0,
188,Patrick Dwyer,26,CAR,RW,58,7,5,12,-3,6,0.6,7,0,0,2,4,0,1,80,8.8,725,12:30:00,29,108,78,146,34.8
355,Ryan Jones,25,TOT,LW,49,8,4,12,0,26,1.3,6,2,0,0,4,0,0,62,12.9,522,10:39,21,71,0,1,0
459,Jamie Lundmark,29,TOT,C,36,5,7,12,-7,20,0.7,4,1,0,1,6,1,0,52,9.6,496,13:47,12,15,45,47,48.9
517,Willie Mitchell,32,VAN,D,48,4,8,12,13,48,3.3,4,0,0,1,7,0,1,47,8.5,1085,22:37,79,32,0,0,
528,Shaone Morrisonn,27,WSH,D,68,1,11,12,8,68,1.6,1,0,0,1,11,0,0,32,3.1,1195,17:34,103,161,0,0,
704,Brandon Segal,26,TOT,RW,44,6,6,12,3,38,1.4,6,0,0,2,6,0,0,55,10.9,385,8:45,6,92,0,3,0
781,Andy Sutton,34,NYI,D,54,4,8,12,-3,73,2.3,4,0,0,0,8,0,0,58,6.9,1124,20:49,153,155,0,0,
814,Jim Vandermeer,29,PHX,D,62,4,8,12,3,60,3.3,4,0,0,1,8,0,0,64,6.3,1096,17:41,54,158,0,0,
845,Colin White,32,NJD,D,81,2,10,12,8,46,4.4,2,0,0,0,9,0,1,47,4.3,1626,20:04,126,143,0,0,
846,Ian White,25,CGY,D,27,4,8,12,7,12,3,3,1,0,0,5,3,0,43,9.3,559,20:43,43,13,0,0,
48,Byron Bitz,25,TOT,RW,52,5,6,11,-8,33,0.5,5,0,0,2,6,0,0,58,8.6,574,11:02,20,83,7,11,38.9
66,Francis Bouillon,34,NSH,D,81,3,8,11,5,50,3.5,2,1,0,1,4,3,1,86,3.5,1564,19:18,96,162,0,0,
94,Fabian Brunnstrom,24,DAL,LW,44,2,9,11,-3,10,0.4,2,0,0,0,8,1,0,38,5.3,469,10:40,5,44,1,2,33.3
111,Matt Carkner,29,OTT,D,81,2,9,11,0,190,2.9,2,0,0,0,9,0,0,87,2.3,1370,16:55,125,125,0,0,
139,Mike Commodore,30,CBJ,D,57,2,9,11,-9,62,1.8,2,0,0,1,8,1,0,54,3.7,1083,19:00,87,128,0,0,
249,Hal Gill,34,MTL,D,68,2,9,11,-10,68,2.1,2,0,0,0,8,0,1,41,4.9,1247,18:21,150,82,0,1,0
257,Tanner Glass,26,VAN,LW,67,4,7,11,5,115,0.4,4,0,0,0,7,0,0,52,7.7,702,10:28,19,165,3,15,16.7
269,Michael Grabner,22,VAN,RW,20,5,6,11,2,8,1.3,3,2,0,1,3,3,0,63,7.9,278,13:54,1,9,1,1,50
282,Niklas Hagman,30,CGY,LW,27,5,6,11,-1,2,1,5,0,0,1,4,2,0,68,7.4,434,16:05,9,8,1,5,16.7
338,Jean-Francois Jacques,24,EDM,LW,49,4,7,11,-15,78,0,4,0,0,0,7,0,0,49,8.2,549,11:12,17,156,2,3,40
355,Ryan Jones,25,NSH,LW,41,7,4,11,3,18,1.3,5,2,0,0,4,0,0,53,13.2,439,10:43,18,63,0,1,0
380,Kevin Klein,25,NSH,D,81,1,10,11,-13,27,1.8,1,0,0,0,9,0,1,67,1.5,1614,19:55,147,101,0,0,
395,Lauri Korpikoski,23,PHX,LW,71,5,6,11,-10,16,-0.1,5,0,0,1,6,0,0,68,7.4,874,12:18,26,92,14,35,28.6
438,Ville Leino,26,TOT,LW,55,6,5,11,-8,10,0.3,5,1,0,2,4,1,0,77,7.8,720,13:05,17,19,6,8,42.9
440,Sami Lepisto,25,PHX,D,66,1,10,11,14,60,3.9,1,0,0,1,10,0,0,68,1.5,1203,18:14,62,62,1,0,100
479,Paul Martin,28,NJD,D,22,2,9,11,10,2,2.9,1,1,0,0,8,1,0,21,9.5,495,22:30,22,23,0,0,
516,Torrey Mitchell,25,SJS,C,56,2,9,11,6,27,0.4,2,0,0,0,9,0,0,59,3.4,640,11:26,19,59,89,116,43.4
519,Fredrik Modin,35,TOT,LW,44,5,6,11,-8,26,0.2,3,2,0,2,4,2,0,67,7.5,650,14:47,29,28,18,10,64.3
523,Dominic Moore,29,MTL,C,21,2,9,11,4,8,1.1,1,0,1,0,9,0,0,38,5.3,308,14:40,8,18,107,94,53.2
550,Petteri Nokelainen,24,ANA,C,50,4,7,11,-7,21,0.1,4,0,0,0,5,1,1,70,5.7,646,12:56,32,57,154,200,43.5
559,Cal O'Reilly,23,NSH,C,31,2,9,11,1,4,0.7,1,1,0,0,8,1,0,23,8.7,423,13:38,7,2,133,148,47.3
621,Brian Pothier,32,WSH,D,41,4,7,11,12,10,2.4,3,1,0,1,6,1,0,57,7,740,18:03,58,50,0,0,
660,Bryan Rodney,25,CAR,D,22,1,10,11,-4,8,1.3,1,0,0,0,5,5,0,24,4.2,368,16:44,17,24,0,0,
700,Rob Scuderi,31,LAK,D,73,0,11,11,16,21,4,0,0,0,0,11,0,0,38,0,1407,19:16,108,68,0,0,
706,Andrej Sekera,23,BUF,D,49,4,7,11,-1,6,2.6,4,0,0,0,6,1,0,59,6.8,855,17:27,46,39,0,1,0
722,Fredrik Sjostrom,26,TOT,RW,65,3,8,11,-2,12,0.2,3,0,0,0,8,0,0,64,4.7,701,10:47,35,75,0,7,0
